"ID","Name","Pref","Zipcode","Latitude","Longitude","Line","Station","Walk","Bus","Car","Budget","ScoreN","Score"
"7084610","ラーメン 琉華","神奈川県",2330003,35.405631,139.582623,"横浜市営ブルーライン","港南中央駅",15,NA,NA,NA,2,NA
"5816138","いどばた家","神奈川県",2430303,35.516142,139.339987,"","",NA,NA,NA,NA,0,NA
"5500635","いしとみ","神奈川県",2560816,35.274862,139.188951,"ＪＲ東海道本線（東京-熱海）","鴨宮駅",10,NA,NA,NA,0,NA
"1048877","龍ちゃん","神奈川県",2340054,35.378703,139.580066,"ＪＲ根岸線","港南台駅",8,NA,NA,NA,0,NA
"6186981","横濱家 東名川崎店","神奈川県",2160011,35.588479,139.560026,"東急田園都市線","たまプラーザ駅",20,NA,NA,NA,3,3
"7453265","一八家 鹿島田店","神奈川県",2120053,35.550975,139.676882,"JR南武線（川崎-立川）","鹿島田駅",2,NA,NA,NA,1,3
"7604412","どうとんぼり神座 アトレ川崎店","神奈川県",2100007,35.530931,139.697228,"JR京浜東北線","川崎駅",1,NA,NA,NA,0,NA
"6306196","来来亭 横須賀佐原店","神奈川県",2390835,35.240091,139.680463,"京急久里浜線","北久里浜駅",17,NA,NA,NA,0,NA
"6364863","横濱家 座間店","神奈川県",2520003,35.490431,139.431138,"小田急江ノ島線","南林間駅",20,NA,NA,NA,1,3
"7133771","GROW","神奈川県",2310846,35.427785,139.645601,"JR根岸線","山手駅",1,NA,NA,NA,0,NA
"5501108","ラーメンショップ 愛川店","神奈川県",2430304,NA,NA,"","",NA,NA,NA,NA,0,NA
"7172180","MENYA フタツボシ","神奈川県",2220033,35.509719,139.61481,"横浜市営ブルーライン","新横浜駅",2,NA,NA,NA,0,NA
"6905868","幸楽苑 綾瀬上土棚店","神奈川県",2521113,35.419672,139.450906,"小田急江ノ島線","長後駅",20,NA,NA,NA,0,NA
"5500279","ラーメン新世 東扇島店","神奈川県",2100869,35.495036,139.760874,"","",NA,NA,NA,NA,0,NA
"7686194","すみれ 横浜店","神奈川県",2310064,35.447913,139.630665,"横浜市営ブルーライン","桜木町駅",3,NA,NA,NA,0,NA
"7457016","魁力屋 茅ヶ崎店","神奈川県",2530055,35.318894,139.399678,"JR東海道本線（東京-熱海）","茅ヶ崎駅",19,NA,NA,NA,0,NA
"6742141","定食ラーメン やおや","神奈川県",2320006,35.434478,139.608084,"京急本線","南太田駅",8,NA,NA,NA,0,NA
"6718385","麺’s れすとらん YABU","神奈川県",2450016,35.41711,139.486806,"相鉄いずみ野線","いずみ中央駅",4,NA,NA,NA,0,NA
"7500015","ラーメンショップ129厚木関口店","神奈川県",2430804,35.487907,139.365019,"","",NA,NA,NA,NA,0,NA
"7680275","城下町 どすん","神奈川県",2500011,35.253392,139.158857,"伊豆箱根鉄道大雄山線","小田原駅",5,NA,NA,NA,1,4
"5400615","富珍楼","神奈川県",2210842,35.47481,139.623089,"東急東横線","反町駅",3,NA,NA,NA,0,NA
"5635974","らーめんしょっぷ 石川店","神奈川県",2520815,35.370395,139.452183,"小田急江ノ島線","善行駅",30,NA,NA,NA,0,NA
"7467956","麺酒坊 林","神奈川県",2260014,35.515584,139.53517,"JR横浜線","中山（神奈川県）駅",6,NA,NA,NA,0,NA
"5035537","ラオシャン","神奈川県",2430014,35.438566,139.370315,"小田急小田原線","本厚木駅",6,NA,NA,NA,1,3
"7065882","ラーメン星印","神奈川県",2210825,35.474068,139.628106,"東急東横線","反町駅",4,NA,NA,NA,2,NA
"7743855","きゃべとんラーメン 横浜青葉台店","神奈川県",2270034,35.54771,139.502991,"","",NA,NA,NA,NA,0,NA
"7735091","初代 横浜ハンマーヘツド店","神奈川県",2310001,35.456567,139.641869,"横浜高速鉄道みなとみらい線","馬車道駅",11,NA,NA,NA,0,NA
"6663450","どさん子大将 追浜店","神奈川県",2370064,35.315047,139.625762,"京急本線","追浜駅",1,NA,NA,NA,1,3
"7210227","家系総本山 吉村家","神奈川県",2200005,35.463406,139.61611,"横浜市営ブルーライン","横浜駅",5,NA,NA,NA,22,4
"6167691","札幌 めんたつ","神奈川県",2560802,35.312251,139.224941,"","",NA,NA,NA,NA,0,NA
"7640527","一心","神奈川県",2350023,35.397882,139.615332,"JR根岸線","磯子駅",5,NA,NA,NA,0,NA
"5500489","東京豚骨拉麺 汁力","神奈川県",2540053,35.330735,139.327034,"JR東海道本線（東京-熱海）","平塚駅",29,NA,NA,NA,1,5
"6039399","喜多方ラーメン 坂内 小法師 川崎東田店","神奈川県",2100005,35.527823,139.701472,"JR京浜東北線","川崎駅",7,NA,NA,NA,2,3.5
"6294963","ラーメン華丸","神奈川県",2521107,35.435623,139.43629,"","",NA,NA,NA,1050,0,NA
"5500931","ラーメンショップやっこ","神奈川県",2430018,35.442568,139.361832,"小田急小田原線","本厚木駅",5,NA,NA,NA,0,NA
"6968401","家系らーめん金也","神奈川県",2130032,35.609638,139.594497,"ＪＲ南武線（川崎-立川）","久地駅",3,NA,NA,NA,0,NA
"6262993","浜ドラゴン","神奈川県",2220036,35.508336,139.59614,"ＪＲ横浜線","小机駅",19,NA,NA,NA,0,NA
"7689347","横浜らーめん 曙家","神奈川県",2310058,35.440597,139.629885,"横浜市営ブルーライン","伊勢佐木長者町駅",3,NA,NA,NA,0,NA
"5500666","むらたラーメン","神奈川県",2500208,35.310408,139.163621,"ＪＲ御殿場線","上大井駅",21,NA,NA,NA,0,NA
"5801612","らあめん花月嵐 中山駅前店","神奈川県",2260013,35.51402,139.538998,"ＪＲ横浜線","中山（神奈川県）駅",1,NA,NA,NA,0,NA
"5401034","三幸苑 金沢店","神奈川県",2360042,35.339966,139.610821,"京急本線","金沢文庫駅",16,NA,NA,NA,0,NA
"6306195","らあめん花月嵐 京急久里浜駅前店","神奈川県",2390831,35.23037,139.702295,"京急久里浜線","京急久里浜駅",1,NA,NA,NA,0,NA
"6514412","ラーメン魁力屋 川崎新城店","神奈川県",2110043,NA,NA,"ＪＲ南武線（川崎-立川）","武蔵新城駅",10,NA,NA,NA,2,3
"6663404","らー麺土俵 鶴嶺峰","神奈川県",2300051,35.507491,139.679553,"京急本線","京急鶴見駅",2,NA,NA,NA,2,3.5
"6716175","麺屋だし○","神奈川県",2530105,35.369138,139.399129,"ＪＲ相模線","寒川駅",14,NA,NA,NA,0,NA
"6436889","らーめんみうら家","神奈川県",2260003,35.510663,139.56749,"ＪＲ横浜線","鴨居駅",1,NA,NA,NA,0,NA
"7326781","麺 ダイニング タクミ","神奈川県",2570003,35.373129,139.272529,"小田急小田原線","東海大学前駅",2,NA,NA,NA,0,NA
"6167674","ラーメン相楽","神奈川県",2430018,35.441285,139.367218,"小田急小田原線","本厚木駅",3,NA,NA,NA,0,NA
"5822345","丸源ラーメン 三ッ境店","神奈川県",2460021,35.466177,139.494887,"相鉄本線","三ツ境駅",11,NA,NA,NA,1,4
"7417273","油そば専門店ぶらぶら 鶴ヶ峰店","神奈川県",2410022,35.475099,139.548354,"相鉄本線","鶴ヶ峰駅",1,NA,NA,NA,0,NA
"6372815","めんや正直","神奈川県",2420005,35.491078,139.44942,"小田急江ノ島線","鶴間駅",2,NA,NA,NA,0,NA
"7684083","横濱家系ラーメン 海老名家","神奈川県",2430432,35.451987,139.393576,"小田急小田原線","海老名（小田急・相鉄）駅",3,NA,NA,NA,0,NA
"7357930","らっち家 下川井店","神奈川県",2410806,35.484662,139.519787,"","",NA,NA,NA,NA,0,NA
"5917540","亜舵夢巣","神奈川県",2360002,35.379429,139.641514,"横浜シーサイドライン","鳥浜駅",5,NA,NA,NA,0,NA
"6167028","まるじゃ 横浜店","神奈川県",2460021,35.462336,139.495701,"相鉄本線","三ツ境駅",14,NA,NA,NA,1,5
"7106688","ラーメンJUNJI","神奈川県",2510862,35.354886,139.460852,"小田急江ノ島線","善行駅",24,NA,NA,NA,0,NA
"7603580","伝丸 踊場店","神奈川県",2440002,35.404088,139.521742,"横浜市営ブルーライン","踊場駅",3,NA,NA,NA,0,NA
"7077702","らーめん伍縁GOEN","神奈川県",2521132,35.456765,139.424324,"相鉄本線","かしわ台駅",20,NA,NA,NA,0,NA
"5842269","横濱ハイハイ樓 新横浜店","神奈川県",2220033,35.508242,139.615197,"横浜市営ブルーライン","新横浜駅",3,NA,NA,NA,3,3.33333333333333
"7361113","つけ麺や 武双","神奈川県",2200004,35.467805,139.61999,"京急本線","横浜駅",4,NA,NA,NA,0,NA
"7670640","つけそば幸喜","神奈川県",2140013,35.621922,139.567086,"小田急小田原線","登戸駅",3,NA,NA,NA,0,NA
"7182333","龍平家","神奈川県",2100845,35.518174,139.695494,"ＪＲ南武線（尻手-浜川崎）","川崎新町駅",5,NA,NA,NA,2,NA
"5683551","トンコツラーメン源","神奈川県",2210043,35.479724,139.639827,"京急本線","神奈川新町駅",2,NA,NA,NA,0,NA
"7061390","ぶらぶら 伊勢佐木町店","神奈川県",2310045,35.442444,139.630246,"横浜市営ブルーライン","伊勢佐木長者町駅",4,NA,NA,NA,2,NA
"6270476","とんこつラーメンの七志 港南台バーズ店","神奈川県",2340054,35.374703,139.577556,"JR根岸線","港南台駅",2,NA,NA,NA,0,NA
"7218018","らーめんオハナ 戸塚","神奈川県",2440003,35.399524,139.531844,"ＪＲ東海道本線（東京-熱海）","戸塚駅",4,NA,NA,NA,0,NA
"5500484","さわの","神奈川県",2540915,35.334659,139.302786,"","",NA,NA,NA,NA,0,NA
"6170776","濱龍","神奈川県",2310058,35.440267,139.62996,"横浜市営ブルーライン","伊勢佐木長者町駅",3,NA,NA,NA,0,NA
"5033880","みかく亭","神奈川県",2100812,NA,NA,"京急大師線","東門前駅",5,NA,NA,NA,0,NA
"0052278","ラーメン杭州","神奈川県",2140001,35.636659,139.525966,"京王相模原線","京王稲田堤駅",7,NA,NA,NA,0,NA
"5500005","海港","神奈川県",2360002,35.38199,139.635406,"横浜シーサイドライン","鳥浜駅",15,NA,NA,NA,0,NA
"6961948","精一杯","神奈川県",2320021,35.439,139.629151,"横浜市営ブルーライン","阪東橋駅",5,NA,NA,NA,2,NA
"7424988","RAMEN TOMIRAI（戸みら伊） 横浜伊勢佐木町店","神奈川県",2310045,35.44303,139.631132,"横浜市営ブルーライン","伊勢佐木長者町駅",4,NA,NA,NA,0,NA
"7694254","さかなとブタで幸なった。","神奈川県",2110045,35.586975,139.630612,"JR南武線（川崎-立川）","武蔵新城駅",1,NA,NA,NA,0,NA
"5034750","らーめんとカレーの店 蓮","神奈川県",2480005,35.322903,139.554237,"JR横須賀線","鎌倉駅",8,NA,NA,NA,1,3
"5500572","湘南ねぎ家","神奈川県",2510037,35.327892,139.468117,"小田急江ノ島線","本鵠沼駅",10,NA,NA,NA,0,NA
"6187125","ラーメン大将 本店","神奈川県",2310825,35.417709,139.652786,"ＪＲ根岸線","山手駅",20,NA,NA,NA,0,NA
"5500168","らーめん花樂 相模新橋店","神奈川県",2450009,35.4371,139.511559,"相鉄いずみ野線","緑園都市駅",14,NA,NA,NA,0,NA
"6364844","横濱家 市ヶ尾店","神奈川県",2250014,35.543225,139.550793,"横浜市営グリーンライン","都筑ふれあいの丘駅",18,NA,NA,NA,0,NA
"5713604","わだラーメン","神奈川県",2591135,35.375466,139.31915,"小田急小田原線","伊勢原駅",30,NA,NA,NA,0,NA
"7204873","めん処 博風","神奈川県",2240015,35.556396,139.580376,"横浜市営グリーンライン","センター北駅",5,NA,NA,NA,0,NA
"7247877","ラーメン魁力屋 宮前店","神奈川県",2160002,NA,NA,"横浜市営グリーンライン","北山田（神奈川県）駅",17,NA,NA,NA,0,NA
"6346599","来来亭 厚木愛甲店","神奈川県",2430035,35.423889,139.334316,"小田急小田原線","愛甲石田駅",16,NA,NA,NA,0,NA
"7189952","柴田商店","神奈川県",2230061,35.554324,139.64654,"横浜市営グリーンライン","日吉（神奈川県）駅",1,NA,NA,NA,0,NA
"5500921","よこはまらあめん 東名家 林店","神奈川県",2430816,35.456505,139.352024,"","",NA,NA,NA,NA,1,3
"7254790","一風堂 ラスカ茅ヶ崎店","神奈川県",2530043,35.330287,139.406286,"JR東海道本線（東京-熱海）","茅ヶ崎駅",1,NA,NA,NA,0,NA
"7209827","麺屋 こてつ","神奈川県",2420003,35.495425,139.449209,"小田急江ノ島線","南林間駅",2,NA,NA,NA,0,NA
"6270475","ラーメン浜源","神奈川県",2320051,35.432075,139.599738,"京急本線","井土ヶ谷駅",5,NA,NA,NA,0,NA
"5253905","さんき","神奈川県",2410014,35.460079,139.561995,"相鉄本線","鶴ヶ峰駅",28,NA,NA,NA,0,NA
"6380651","らーめん 鷹","神奈川県",2520313,35.516353,139.427007,"小田急小田原線","小田急相模原駅",6,NA,NA,NA,1,4.5
"5500488","新楽","神奈川県",2540824,35.318414,139.337342,"ＪＲ東海道本線（東京-熱海）","平塚駅",21,NA,NA,NA,0,NA
"5914553","支那そば哉","神奈川県",2490006,35.296526,139.579456,"JR横須賀線","逗子駅",2,NA,NA,800,1,3.5
"5501074","くるまやラーメン 二宮店","神奈川県",2590134,NA,NA,"","",NA,NA,NA,NA,0,NA
"7455920","中華 のんち","神奈川県",2530041,35.339094,139.407983,"JR相模線","北茅ヶ崎駅",1,NA,NA,NA,0,NA
"7293840","松壱家 戸塚店","神奈川県",2440003,35.399412,139.532758,"ＪＲ","戸塚駅",3,NA,NA,NA,0,NA
"7208007","らぁめん鴇","神奈川県",2510052,35.339002,139.481604,"小田急江ノ島線","藤沢駅",7,NA,NA,NA,0,NA
"7481176","吉壱家 横浜中華街店","神奈川県",2310023,35.44208,139.648589,"横浜高速鉄道みなとみらい線","元町・中華街駅",3,NA,NA,NA,0,NA
"7219827","ラーメンショップ 厚木岡田店","神奈川県",2430021,NA,NA,"小田急小田原線","愛甲石田駅",27,NA,NA,NA,0,NA
"5500621","らーめん  まるとも","神奈川県",2520804,35.399698,139.469497,"小田急江ノ島線","湘南台駅",5,NA,NA,NA,0,NA
"6302985","九州大分らぁめん たまがった 西口店","神奈川県",2200005,35.463966,139.618393,"","",NA,NA,NA,NA,6,3.33333333333333
"6421507","静雨庵","神奈川県",2480012,35.31817,139.548891,"江ノ島電鉄","鎌倉駅",16,NA,NA,NA,0,NA
"6717253","どさん子大将 伊勢原","神奈川県",2591147,NA,NA,"","",NA,NA,NA,NA,0,NA
"5676753","竜家","神奈川県",2530111,35.368457,139.381761,"ＪＲ相模線","寒川駅",7,NA,NA,NA,1,4
"7314889","麺屋こころ 六角橋店","神奈川県",2210822,35.486145,139.626736,"東急東横線","東白楽駅",5,NA,NA,NA,1,3
"6745335","武者がよか 日ノ出町店","神奈川県",2310066,35.445758,139.627665,"京急本線","日ノ出町駅",2,NA,NA,NA,0,NA
"7592935","ばいこうけん 横浜","神奈川県",2200012,35.455746,139.631689,"横浜高速鉄道みなとみらい線","みなとみらい駅",3,NA,NA,NA,0,NA
"5500774","浜や","神奈川県",2520335,35.518318,139.380303,"JR相模線","下溝駅",1,NA,NA,NA,0,NA
"5500590","ニセコ亭","神奈川県",2510861,35.359735,139.444181,"","",NA,NA,NA,NA,0,NA
"7639658","横浜らーめん 七七家","神奈川県",2420005,35.490462,139.449801,"小田急江ノ島線","鶴間駅",1,NA,NA,NA,0,NA
"5400923","精龍軒","神奈川県",2320064,35.416005,139.597947,"横浜市営ブルーライン","上大岡駅",10,NA,NA,NA,0,NA
"6388645","やまき屋","神奈川県",2510037,35.320037,139.470869,"小田急江ノ島線","鵠沼海岸駅",25,NA,NA,NA,0,NA
"7263806","博多ラーメン 長浜や 元住吉店","神奈川県",2110025,35.564962,139.655394,"東急東横線","元住吉駅",1,NA,NA,NA,2,NA
"7229482","横浜麺大将","神奈川県",2310001,35.454276,139.638539,"横浜高速鉄道みなとみらい線","馬車道駅",7,NA,NA,NA,0,NA
"7425741","七志 相模原横山台店","神奈川県",2520241,35.568939,139.361205,"JR相模線","上溝駅",20,NA,NA,NA,0,NA
"7150025","ラーメンショップ 岡津町店","神奈川県",2450003,35.427213,139.524197,"相鉄いずみ野線","緑園都市駅",22,NA,NA,NA,0,NA
"5500222","ラーメン屋麺一 仲町台店","神奈川県",2240041,35.537405,139.588481,"横浜市営ブルーライン","仲町台駅",4,NA,NA,NA,0,NA
"6746462","横浜ラーメン 味王 阪東橋店","神奈川県",2320024,35.435048,139.627274,"横浜市営ブルーライン","阪東橋駅",6,NA,NA,NA,0,NA
"6361571","ラーメン とことん","神奈川県",2591313,35.376809,139.182769,"小田急小田原線","渋沢駅",5,NA,NA,NA,0,NA
"7273654","萩原家","神奈川県",2320066,35.425256,139.596416,"京急本線","弘明寺（京急線）駅",1,NA,NA,NA,0,NA
"5713565","蔵","神奈川県",2500002,35.260064,139.168267,"伊豆箱根鉄道大雄山線","緑町駅",12,NA,NA,NA,0,NA
"6371492","鶏と魚だしのつけめんTETSU 溝の口店","神奈川県",2130001,35.600504,139.611416,"東急大井町線","溝の口駅",2,NA,NA,NA,0,NA
"6919828","てんがら 横浜町田店","神奈川県",2460007,35.498123,139.470615,"東急田園都市線","南町田駅",23,NA,NA,NA,0,NA
"6996108","来来亭 小田原成田店","神奈川県",2500862,35.290105,139.166827,"小田急小田原線","螢田駅",23,NA,NA,NA,0,NA
"6282696","北海道らーめん 小林屋 用田店","神奈川県",2520821,35.406279,139.410977,"","",NA,NA,NA,NA,4,3.375
"6744330","ラーメンショップ 住吉家","神奈川県",2100852,35.517719,139.713697,"JR南武線（尻手-浜川崎）","小田栄駅",12,NA,NA,NA,0,NA
"5500576","宝島","神奈川県",2510875,35.360469,139.470562,"小田急江ノ島線","善行駅",8,NA,NA,NA,0,NA
"7685156","濃厚味噌とんこつ 魂心や","神奈川県",2520301,35.540111,139.432806,"小田急小田原線","相模大野駅",13,NA,NA,NA,0,NA
"6310258","幸楽苑 横須賀佐原店","神奈川県",2390835,35.24181,139.682194,"京急久里浜線","北久里浜駅",20,NA,NA,NA,0,NA
"7314830","ラーメン中華食堂 新世 宮前店","神奈川県",2160003,35.579442,139.584716,"東急田園都市線","宮前平駅",10,NA,NA,NA,0,NA
"5034557","花水ラオシャン 本店","神奈川県",2540824,35.318389,139.338128,"ＪＲ東海道本線（東京-熱海）","平塚駅",21,NA,NA,NA,3,3.16666666666667
"7351887","らーめん 晴れる家","神奈川県",2310055,35.438508,139.62316,"京急本線","黄金町駅",3,NA,NA,NA,0,NA
"7729351","大黒 家系ラーメン","神奈川県",2120011,35.536083,139.698969,"京急大師線","京急川崎駅",5,NA,NA,NA,0,NA
"6428589","野楽","神奈川県",2520154,35.570034,139.265091,"","",NA,NA,NA,600,0,NA
"5499780","ラーメン新世 生麦店","神奈川県",2300052,35.494017,139.669515,"京急本線","生麦駅",4,NA,NA,NA,0,NA
"6839746","東京池袋光麺 イトーヨーカドー ららぽーと横浜店","神奈川県",2240053,35.517904,139.566326,"ＪＲ横浜線","鴨居駅",13,NA,NA,NA,0,NA
