"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status"
9934301,"中山",99343,14,"226-0013","横浜市緑区寺山町",139.54032,35.515029,NA,NA,0,130,"グリーンライン","横浜市高速鉄道4号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0
9981827,"中山",99818,39,"781-2120","吾川郡いの町枝川西浦",133.452644,33.551857,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0
9950906,"中島",99509,23,"454-0865","名古屋市中川区掛入町３丁目２４番",136.861346,35.125144,NA,NA,0,175,"あおなみ線","西名古屋港線",NA,NA,0,99,"名古屋臨海高速鉄道","名古屋臨海高速鉄道株式会社","名臨高","http://www.aonamiline.co.jp/",0,0
9931602,"中川",99316,14,"224-0001","横浜市都筑区中川１-１-１",139.569846,35.562973,NA,NA,0,130,"ブルーライン","横浜市高速鉄道1号線・3号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0
1170304,"中庄",11703,33,"710-0012","倉敷市鳥羽",133.808225,34.626493,NA,NA,0,4,"JR伯備線","JR伯備線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9930203,"中延",99302,13,"142-0053","品川区中延４-５-５",139.713736,35.605769,NA,NA,0,119,"都営浅草線","都営浅草線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
3300201,"中書島",33002,26,"612-8224","京都市伏見区葭島矢倉町５９",135.760174,34.926875,NA,NA,0,23,"京阪宇治線","京阪宇治線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
9981501,"中村",99815,39,"787-0014","四万十市駅前町",132.943927,32.984641,NA,NA,0,227,"宿毛線","土佐くろしお鉄道宿毛線",NA,NA,0,99,"土佐くろしお鉄道","土佐くろしお鉄道株式会社","土佐くろしお鉄道","http://www.tosakuro.co.jp/",0,0
3400102,"中津",34001,27,"531-0071","大阪市北区中津三丁目",135.493011,34.709745,NA,NA,0,24,"阪急神戸本線","阪急神戸本線",NA,NA,0,34,"阪急電鉄","阪急電鉄株式会社","阪急","http://rail.hankyu.co.jp/",2,0
3400202,"中津",34002,27,"531-0071","大阪市北区中津三丁目",135.493011,34.709745,NA,NA,0,24,"阪急宝塚本線","阪急宝塚本線",NA,NA,0,34,"阪急電鉄","阪急電鉄株式会社","阪急","http://rail.hankyu.co.jp/",2,0
9961805,"中津",99618,27,"531-0071","大阪府大阪市北区中津一丁目13-19",135.496938,34.711191,NA,NA,0,249,"大阪メトロ御堂筋線","高速電気軌道第1号線","e5171f","臙脂",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
9990601,"中洲川端",99906,40,"812-0026","福岡市博多区上川端町",130.406418,33.594749,NA,NA,0,231,"福岡市営地下鉄箱崎線","福岡市営地下鉄箱崎線",NA,NA,0,99,"福岡市交通局","福岡市交通局","福岡市交通局","http://subway.city.fukuoka.lg.jp/",0,0
1180406,"中田",11804,36,"773-0016","小松島市中郷町長平",134.569543,34.010319,NA,NA,0,5,"JR牟岐線","JR牟岐線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0
9931629,"中田",99316,14,"245-0014","横浜市泉区中田南３-１-５",139.511301,35.411161,NA,NA,0,130,"ブルーライン","横浜市高速鉄道1号線・3号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0
9941321,"中町（西町北）",99413,16,"930-0083","富山県富山市総曲輪",137.215722,36.690306,2013-05-17,NA,0,160,"富山地鉄市内線【１・２系統】","富山地鉄市内線",NA,NA,0,99,"富山地方鉄道","富山地方鉄道株式会社","富山地鉄","http://www.chitetsu.co.jp/",0,0
9961601,"中百舌鳥",99616,27,"591-8023","堺市北区中百舌鳥町２丁１９６",135.504454,34.556232,NA,NA,0,198,"泉北高速鉄道線","泉北高速鉄道線",NA,NA,0,99,"大阪府都市開発","大阪府都市開発株式会社","泉北高速","http://www.otk-group.co.jp/",3,0
2800321,"中目黒",28003,13,"153-0051","目黒区上目黒３-４-１",139.698621,35.643854,NA,NA,0,18,"東京メトロ日比谷線","東京メトロ日比谷線","89A1AD","シルバー",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
9992619,"中郡",99926,46,"890-0065","鹿児島市郡元１",130.545312,31.56498,NA,NA,0,242,"鹿児島市電２系統","鹿児島市電２系統",NA,NA,0,99,"鹿児島市交通局","鹿児島市交通局","鹿児島市交通局","http://www.kotsu-city-kagoshima.jp/",0,0
9991138,"中里",99911,42,"858-0904","佐世保市中里町",129.687448,33.20821,NA,NA,0,234,"西九州線(伊万里～佐世保)","松浦鉄道西九州線(伊万里～佐世保)",NA,NA,0,99,"松浦鉄道","松浦鉄道株式会社","松浦鉄道","http://www.matutetu.com/",0,0
1131307,"中野",11313,13,"164-0001","中野区中野５丁目",139.665835,35.705765,NA,NA,0,2,"JR中央・総武線","JR中央・総武緩行線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
2800401,"中野",28004,13,"164-0001","中野区中野５丁目",139.665835,35.705765,NA,NA,0,18,"東京メトロ東西線","東京メトロ東西線","00A7DB","スカイブルー",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
9931210,"中野",99312,10,"376-0307","みどり市東町花輪",139.317219,36.524243,NA,NA,0,126,"わたらせ渓谷線","わたらせ渓谷鐵道わたらせ渓谷線",NA,NA,0,99,"わたらせ渓谷鐵道","わたらせ渓谷鐵道株式会社","わたらせ渓谷鐵道","http://www.watetsu.com/",0,0
9940412,"中野",99404,20,"386-1325","上田市大字中野字池下４９６-４",138.193438,36.360654,NA,NA,0,157,"上田電鉄別所線","上田電鉄別所線",NA,NA,0,99,"上田交通","上田交通株式会社","上交","http://www.ukg.co.jp/",0,0
9930130,"中野坂上",99301,13,"164-0011","中野区中央２-１-２",139.682279,35.69709,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9971216,"中電前",99712,34,"730-0051","広島市中区大手町３",132.455399,34.388779,NA,NA,0,222,"広電３号線","広電３号線",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9971511,"中電前",99715,34,"730-0051","広島市中区大手町３",132.455399,34.388779,NA,NA,0,222,"広電７号線","広電７号線",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9941316,"丸の内",99413,16,"930-0085","富山県富山市丸の内一丁目",137.208896,36.692563,1913-09-01,NA,0,160,"富山地鉄市内線【１・２系統】","富山地鉄市内線",NA,NA,0,99,"富山地方鉄道","富山地方鉄道株式会社","富山地鉄","http://www.chitetsu.co.jp/",0,0
9951606,"丸の内",99516,23,"460-0003","名古屋市中区錦２-１",136.896944,35.173458,NA,NA,0,179,"名古屋市営地下鉄鶴舞線","名古屋市営地下鉄鶴舞線","04ACDD","水色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9951704,"丸の内",99517,23,"460-0003","名古屋市中区錦２-１",136.898113,35.173098,NA,NA,0,179,"名古屋市営地下鉄桜通線","名古屋市営地下鉄桜通線","FF0000","赤",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9932109,"丸山",99321,11,"362-0806","北足立郡伊奈町大字小室２８９-１",139.624711,35.97989,NA,NA,0,134,"ニューシャトル","埼玉新都市交通伊奈線",NA,NA,0,99,"埼玉新都市交通","埼玉新都市交通株式会社","埼玉新都市交通","http://www5.ocn.ne.jp/~snut/",0,0
9953111,"丸山",99531,24,"518-0108","伊賀市才良３５３-４",136.157461,34.704381,NA,NA,0,188,"伊賀鉄道伊賀線","伊賀鉄道伊賀線",NA,NA,0,99,"伊賀鉄道","伊賀鉄道株式会社","伊賀鉄道","http://www.igatetsu.co.jp/",0,0
9963203,"丸山",99632,28,"653-0881","神戸市長田区滝谷町３-９-２",135.143993,34.685913,NA,NA,0,204,"有馬線","神鉄有馬線","D53924","朱",0,99,"神戸電鉄","神戸電鉄株式会社","神鉄","http://www.shintetsu.co.jp/",0,0
1192104,"久保田",11921,41,"849-0202","佐賀市久保田町久富",130.229594,33.255717,NA,NA,0,6,"JR唐津線","JR唐津線",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0
9921008,"久保田",99210,5,"015-0302","由利本荘市久保田",140.111067,39.296231,NA,NA,0,111,"鳥海山ろく線","由利高原鉄道鳥海山ろく線",NA,NA,0,99,"由利高原鉄道","由利高原鉄道株式会社","由利高原鉄道","http://www.obako5.com/",0,0
2100232,"久喜",21002,11,"346-0003","久喜市中央２丁目",139.67727,36.065684,NA,NA,0,11,"東武伊勢崎線","東武伊勢崎線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
1164107,"久宝寺",11641,27,"581-0065","八尾市大字亀井町",135.583988,34.622558,NA,NA,0,4,"おおさか東線","おおさか東線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9951705,"久屋大通",99517,23,"460-0003","名古屋市中区錦３-４８",136.908156,35.173784,NA,NA,0,179,"名古屋市営地下鉄桜通線","名古屋市営地下鉄桜通線","FF0000","赤",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9920715,"久慈",99208,3,"028-0061","久慈市中央３",141.770891,40.190391,NA,NA,0,109,"三陸鉄道リアス線","三陸鉄道リアス線",NA,NA,0,99,"三陸鉄道","三陸鉄道株式会社","三鉄","http://www.sanrikutetsudou.com/",0,0
1191301,"久留米",11913,40,"830-0022","久留米市城南町２丁目",130.501408,33.319778,NA,NA,0,6,"ゆふ高原線","JR久大本線",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0
9992315,"九品寺交差点",99923,43,"862-0976","熊本市九品寺１丁目２-１１地先",130.7178,32.799576,NA,NA,0,241,"熊本市電Ｂ系統","熊本市電Ｂ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0
3500208,"九条",35002,27,"550-0027","大阪市西区九条２-３-２",135.474483,34.673412,NA,NA,0,25,"阪神なんば線","阪神なんば線",NA,NA,0,35,"阪神電鉄","阪神電気鉄道株式会社","阪神","http://rail.hanshin.co.jp/",2,0
9961012,"九条",99610,26,"601-8041","京都市南区東九条南烏丸町",135.759664,34.979062,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
9962105,"九条",99621,27,"550-0027","大阪市西区九条２-３-２",135.473749,34.675492,NA,NA,0,249,"大阪メトロ中央線","高速電気軌道第4号線","019a66","緑",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
2800806,"九段下",28008,13,"102-0074","千代田区九段南１-６-１",139.751948,35.695589,NA,NA,0,18,"東京メトロ半蔵門線","東京メトロ半蔵門線","A757A8","パープル",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
9930405,"九段下",99304,13,"102-0074","千代田区九段南１-６-１",139.751948,35.695589,NA,NA,0,119,"都営新宿線","都営新宿線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
1150901,"亀山",11509,24,"519-0155","亀山市御幸町",136.450451,34.850103,NA,NA,0,4,"JR関西本線(亀山～加茂)","JR関西本線(亀山～加茂)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
1151001,"亀山",11510,24,"519-0155","亀山市御幸町",136.450451,34.850103,NA,NA,0,3,"JR紀勢本線","JR紀勢本線",NA,NA,0,11,"JR東海","東海旅客鉄道株式会社","JR東海","http://jr-central.co.jp/",1,0
9963741,"亀山",99637,28,"670-0973","姫路市亀山町高福地",134.676765,34.810672,NA,NA,0,206,"山陽電鉄本線","山陽電鉄本線","F45757","赤",0,99,"山陽電気鉄道","山陽電気鉄道株式会社","山陽電車","http://www.sanyo-railway.co.jp/",3,0
2100505,"亀戸",21005,13,"136-0071","江東区亀戸５丁目",139.826791,35.697708,NA,NA,0,11,"東武亀戸線","東武亀戸線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
2900201,"二俣川",29002,14,"241-0821","横浜市旭区二俣川２-９１-７",139.532207,35.463335,NA,NA,0,19,"相鉄いずみ野線","相鉄いずみ野線",NA,NA,0,29,"相模鉄道","相模鉄道株式会社","相鉄","http://www.sotetsu.co.jp/",2,0
2600416,"二子新地",26004,14,"213-0002","川崎市高津区二子２-２-１",139.622338,35.606994,NA,NA,0,16,"東急大井町線","東急大井町線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0
2600415,"二子玉川",26004,13,"158-0094","世田谷区玉川２-２２-１３",139.626685,35.611788,NA,NA,0,16,"東急大井町線","東急大井町線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0
9961115,"二条",99611,26,"604-8415","京都市中京区西ノ京栂尾町",135.741668,35.012028,NA,NA,0,195,"京都市営地下鉄東西線","京都市営地下鉄東西線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
9992519,"二軒茶屋",99925,46,"890-0073","鹿児島市宇宿１",130.541192,31.55005,NA,NA,0,242,"鹿児島市電１系統","鹿児島市電１系統",NA,NA,0,99,"鹿児島市交通局","鹿児島市交通局","鹿児島市交通局","http://www.kotsu-city-kagoshima.jp/",0,0
9932501,"五井",99325,12,"290-0056","市原市五井",140.089522,35.512985,NA,NA,0,138,"小湊鉄道線","小湊鉄道線",NA,NA,0,99,"小湊鐵道","小湊鐵道株式会社","小湊鐵道","http://www.kominato.co.jp/",0,0
2600501,"五反田",26005,13,"141-0022","東京都品川区東五反田二丁目1-1",139.724175,35.625262,NA,NA,0,16,"東急池上線","東急池上線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0
9930205,"五反田",99302,13,"141-0022","東京都品川区東五反田一丁目26-14",139.724175,35.627102,NA,NA,0,119,"都営浅草線","都営浅草線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9961010,"五条",99610,26,"605-0846","京都市東山区五条大橋東詰",135.759687,34.995252,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
1111921,"五稜郭",99108,1,"041-0813","函館市亀田本町",140.733539,41.803557,NA,NA,0,248,"道南いさりび鉄道線","道南いさりび鉄道線",NA,NA,0,99,"道南いさりび鉄道","道南いさりび鉄道株式会社","道南いさりび","http://www.shr-isaribi.jp",0,0
9910609,"五稜郭公園前",99106,1,"040-0011","函館市本町２５番",140.75175,41.789313,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
9952201,"井原",99522,23,"441-0000","豊橋市",137.421885,34.764232,NA,NA,2,181,"豊橋鉄道運動公園前線","豊橋鉄道運動公園前線",NA,NA,2,99,"豊橋鉄道","豊橋鉄道株式会社","豊鉄","http://www.toyotetsu.com/",0,0
9970510,"井原",99705,33,"715-0014","井原市七日市町２１６番地",133.468906,34.592947,NA,NA,0,218,"井原線","井原鉄道井原線",NA,NA,0,99,"井原鉄道","井原鉄道株式会社","井原鉄道","http://plus.harenet.ne.jp/~ibarasen/",0,0
9971127,"井口",99711,34,"733-0842","広島市西区井口２-７９９-１４",132.385805,34.371751,NA,NA,0,222,"広電２号線(宮島線)","広電２号線(宮島線)",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
1134203,"井野",11342,10,"370-0004","高崎市井野町",139.023247,36.357457,NA,NA,0,2,"JR上越線","JR上越線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9931306,"井野",99313,12,"285-0858","佐倉市ユーカリが丘７-２４-１",140.148497,35.732605,NA,NA,0,127,"ユーカリが丘線","山万ユーカリが丘線",NA,NA,0,99,"山万","山万株式会社","山万","http://www.yamaman.co.jp/",0,0
9992316,"交通局前",99923,43,"862-0976","熊本市九品寺２丁目３地先",130.719945,32.797664,NA,NA,0,241,"熊本市電Ｂ系統","熊本市電Ｂ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0
2700301,"京急川崎",27003,14,"210-0006","川崎市川崎区砂子１-３-１",139.700893,35.53285,NA,NA,0,17,"京急大師線","京急大師線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0
