"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status","NN_Index","Name","Company","Line","TypeS","TypeC","P2011","P2012","P2013","P2014","P2015","P2016","P2017","Diff"
9961014,"くいな橋",99610,26,"612-8415","京都市伏見区竹田中島町",135.757441,34.962674,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0,68,"くいな橋","京都市","烏丸線",12,3,4758,4857,5027,5212,5438,5641,5711,"O"
9932916,"くぬぎ山",99329,12,"273-0128","鎌ケ谷市くぬぎ山５-１-６",139.975707,35.782343,NA,NA,0,142,"新京成線","新京成電鉄新京成線",NA,NA,0,99,"新京成電鉄","新京成電鉄株式会社","新京成電鉄","http://www.shinkeisei.co.jp/",3,0,69,"くぬぎ山","新京成電鉄","新京成線",12,4,6846,7098,7174,7154,7105,7110,7331,"O"
9940211,"くびき",99402,15,"942-0207","上越市頸城区手島",138.361689,37.198168,NA,NA,0,155,"北越急行ほくほく線","北越急行ほくほく線",NA,NA,0,99,"北越急行","北越急行株式会社","北越急行","http://www.hokuhoku.co.jp/",0,0,70,"くびき","北越急行","ほくほく線",12,5,165,183,142,150,121,115,138,"O"
9942204,"グランドプラザ前",99422,16,"930-0062","富山県富山市西町１",137.213386,36.688923,2009-12-23,NA,0,160,"富山地鉄富山都心線【３系統(環状線)】","富山地鉄富山都心線",NA,NA,0,99,"富山地方鉄道","富山地方鉄道株式会社","富山地鉄","http://www.chitetsu.co.jp/",0,0,71,"グランドプラザ前","富山地方鉄道","富山都心線",21,4,600,600,600,600,688,540,628,"O"
9981806,"グランド通",99818,39,"780-0870","高知市本町５",133.529356,33.55774,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0,72,"グランド通","とさでん交通","伊野線",21,5,631,631,631,631,631,631,631,"O"
3300501,"ケーブル八幡宮口",33005,26,"614-8001","八幡市八幡科手１",135.6995372,34.88453597,NA,NA,0,23,"石清水八幡宮参道ケーブル","京阪鋼索線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0,1701,"八幡市","京阪電気鉄道","鋼索線",13,4,0,0,0,0,0,0,0,""
3300502,"ケーブル八幡宮山上",33005,26,"614-8008","京都府八幡市八幡平ノ山",135.699796,34.881061,NA,NA,0,23,"石清水八幡宮参道ケーブル","京阪鋼索線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0,7263,"男山山上","京阪電気鉄道","鋼索線",13,4,0,0,0,0,0,0,0,""
1190312,"けやき台",11903,41,"841-0201","三養基郡基山町小倉",130.533392,33.434537,NA,NA,0,6,"JR鹿児島本線(博多～八代)","JR鹿児島本線(博多～八代)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,79,"けやき台","九州旅客鉄道","鹿児島線",11,2,0,0,0,0,0,0,0,"O"
9960918,"コウノトリの郷",99609,28,"668-0815","豊岡市日撫",134.835391,35.552816,NA,NA,0,194,"宮豊線","宮豊線",NA,NA,0,99,"京都丹後鉄道","WILLER TRAINS株式会社","丹鉄","http://travel.willer.co.jp/campaign/tantetsu/",0,0,80,"コウノトリの郷","WILLER　TRAINS","宮津線",12,5,6,6,4,2,4,4,3,"O"
9962101,"コスモスクエア",99621,27,"559-0034","大阪市住之江区南港北１-３０-２１",135.412472,34.642888,NA,NA,0,249,"大阪メトロ中央線","高速電気軌道第4号線","019a66","緑",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,81,"コスモスクエア","大阪市","4号線(中央線)",12,3,18844,20631,20805,21704,20293,20596,22576,"O"
9962501,"コスモスクエア",99625,27,"559-0034","大阪市住之江区南港北１-３０-２１",135.412472,34.642888,NA,NA,0,249,"大阪メトロ南港ポートタウン線","大阪市高速電気軌道南港ポートタウン線","00a0de","セルリアンブルー",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,81,"コスモスクエア","大阪市","4号線(中央線)",12,3,18844,20631,20805,21704,20293,20596,22576,"O"
2600803,"こどもの国",26008,14,"227-0036","横浜市青葉区奈良町宇島９９５-１",139.486657,35.558035,NA,NA,0,16,"東急こどもの国線","東急こどもの国線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0,83,"こどもの国","東京急行電鉄","こどもの国線",12,4,10680,11804,12221,11898,11808,11779,11841,"O"
3000405,"こどもの国",30004,23,"444-0701","愛知県西尾市東幡豆町御堂前",137.162721,34.788791,NA,NA,0,20,"名鉄蒲郡線","名鉄蒲郡線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0,84,"こどもの国","名古屋鉄道","蒲郡線",12,4,0,0,0,0,0,0,0,"O"
1131905,"さいたま新都心",11319,11,"330-0843","さいたま市大宮区吉敷町４丁目５７番地３",139.633587,35.893867,NA,NA,0,2,"宇都宮線","JR東北本線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,85,"さいたま新都心","東日本旅客鉄道","東北線",11,2,78180,80502,82310,84270,87334,96742,100138,"O"
1132305,"さいたま新都心",11323,11,"330-0843","さいたま市大宮区吉敷町４丁目５７番地３",139.633587,35.893867,NA,NA,0,2,"JR高崎線","JR高崎線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,85,"さいたま新都心","東日本旅客鉄道","東北線",11,2,78180,80502,82310,84270,87334,96742,100138,"O"
1133202,"さいたま新都心",11332,11,"330-0843","さいたま市大宮区吉敷町４丁目５７番地３",139.633587,35.893867,NA,NA,0,2,"JR京浜東北線","JR京浜東北線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,85,"さいたま新都心","東日本旅客鉄道","東北線",11,2,78180,80502,82310,84270,87334,96742,100138,"O"
2900116,"さがみ野",29001,14,"243-0401","海老名市東柏ケ谷２-３０-２８",139.429055,35.471485,NA,NA,0,19,"相鉄本線","相鉄本線",NA,NA,0,29,"相模鉄道","相模鉄道株式会社","相鉄","http://www.sotetsu.co.jp/",2,0,86,"さがみ野","相模鉄道","本線",12,4,36854,37189,37689,37221,37876,37704,37893,"O"
9950609,"さぎの宮",99506,22,"431-3113","浜松市東区大瀬町４１７-２",137.757327,34.757275,NA,NA,0,173,"遠州鉄道鉄道線","遠州鉄道鉄道線",NA,NA,0,99,"遠州鉄道","遠州鉄道株式会社","遠鉄","http://www.entetsu.co.jp/",0,0,87,"さぎの宮","遠州鉄道","鉄道線",12,4,1979,2083,2075,2083,2166,2202,2261,"O"
1121627,"さくらんぼ東根",11216,6,"999-3716","東根市大字蟹沢字鳥居崎１７４５番１",140.380677,38.42806,NA,NA,0,2,"山形線","JR奥羽本線(福島～新庄)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,88,"さくらんぼ東根","東日本旅客鉄道","奥羽線",11,2,2288,2304,2364,2414,1956,2078,2564,"O"
1160316,"さくら夙川",11603,28,"662-0045","西宮市安井２７９８番地",135.331093,34.739079,NA,NA,0,4,"JR神戸線(大阪～神戸)","JR東海道本線(大阪～神戸)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,89,"さくら夙川","西日本旅客鉄道","東海道線",11,2,14899,15567,15856,15768,16144,16130,16336,"O"
9950902,"ささしまライブ",99509,23,"453-0872","名古屋市中村区平池町４丁目５１番１",136.881815,35.161745,NA,NA,0,175,"あおなみ線","西名古屋港線",NA,NA,0,99,"名古屋臨海高速鉄道","名古屋臨海高速鉄道株式会社","名臨高","http://www.aonamiline.co.jp/",0,0,90,"ささしまライブ","名古屋臨海高速鉄道","西名古屋港線",12,5,900,1500,1800,1900,2300,2600,5400,"O"
1140438,"さつき野",11404,15,"956-0861","新潟市秋葉区北上",139.117466,37.812731,NA,NA,0,2,"JR信越本線(直江津～新潟)","JR信越本線(直江津～新潟)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,91,"さつき野","東日本旅客鉄道","信越線",11,2,1764,1762,1748,1858,1868,1956,1942,"O"
9910206,"さっぽろ",99102,1,"060-0004","札幌市中央区北４条西４",141.350299,43.06637,NA,NA,0,101,"札幌市営地下鉄南北線","札幌市営地下鉄南北線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,93,"さっぽろ","札幌市","南北線",16,3,159012,164250,168808,169266,170598,175150,180992,"O"
9910307,"さっぽろ",99103,1,"060-0004","札幌市中央区北４条西４",141.350299,43.06637,NA,NA,0,101,"札幌市営地下鉄東豊線","札幌市営地下鉄東豊線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,93,"さっぽろ","札幌市","南北線",16,3,159012,164250,168808,169266,170598,175150,180992,"O"
1110909,"サッポロビール庭園",11109,1,"061-1405","恵庭市戸磯",141.605616,42.866812,NA,NA,0,1,"JR千歳線","JR千歳線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,94,"サッポロビール庭園","北海道旅客鉄道","千歳線",11,2,332,318,324,338,0,0,0,"O"
9942104,"サンドーム西",99421,18,"916-0054","福井県鯖江市舟津町",136.180564,35.936514,1929-08-13,NA,0,168,"福井鉄道福武線","福井鉄道福武線",NA,NA,0,99,"福井鉄道","福井鉄道株式会社","福鉄","http://www.fukutetsu.jp/",0,0,95,"サンドーム西","福井鉄道","福武線",12,4,156,148,148,148,143,94,84,"O"
1190232,"ししぶ",11902,40,"811-3107","福岡県古賀市美明二丁目",130.459042,33.722223,NA,NA,0,6,"JR鹿児島本線(下関・門司港～博多)","JR鹿児島本線(下関・門司港～博多)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,96,"ししぶ","九州旅客鉄道","鹿児島線",11,2,0,0,0,0,0,0,0,"O"
9950302,"ジヤトコ前(ジヤトコ1地区前)",99503,22,"417-0061","静岡県富士市伝法3653-2",138.690076,35.157775,NA,NA,0,170,"岳南鉄道線","岳南鉄道線",NA,NA,0,99,"岳南鉄道","岳南鉄道株式会社","岳南鉄道","http://www.fujikyu.co.jp/gakunan/",0,0,97,"ジヤトコ前(ジヤトコ1地区前)","岳南電車","岳南線",12,4,78,88,95,96,93,105,115,"O"
9940204,"しんざ",99402,15,"948-0012","十日町市新座",138.768339,37.139675,NA,NA,0,155,"北越急行ほくほく線","北越急行ほくほく線",NA,NA,0,99,"北越急行","北越急行株式会社","北越急行","http://www.hokuhoku.co.jp/",0,0,98,"しんざ","北越急行","ほくほく線",12,5,96,102,101,105,109,122,137,"O"
9991122,"すえたちばな",99911,42,"859-6104","長崎県佐世保市江迎町末橘",129.613788,33.316738,NA,NA,0,234,"西九州線(伊万里～佐世保)","松浦鉄道西九州線(伊万里～佐世保)",NA,NA,0,99,"松浦鉄道","松浦鉄道株式会社","松浦鉄道","http://www.matutetu.com/",0,0,99,"すえたちばな","松浦鉄道","西九州線",12,5,35,35,22,21,21,5,5,"O"
9960203,"スクリーン",99602,25,"522-0201","彦根市高宮町樋ノ戸４５８-１",136.267258,35.233264,NA,NA,0,190,"近江鉄道多賀線","近江鉄道多賀線",NA,NA,0,99,"近江鉄道","近江鉄道株式会社","近江鉄道","http://www.ohmitetudo.co.jp/",0,0,100,"スクリーン","近江鉄道","多賀線",12,4,438,429,500,518,574,603,675,"O"
2600324,"すずかけ台",26003,13,"194-0001","町田市つくし野３-１",139.481684,35.517094,NA,NA,0,16,"東急田園都市線","東急田園都市線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0,101,"すずかけ台","東京急行電鉄","田園都市線",12,4,11507,11509,11825,11433,11437,11437,11630,"O"
9910208,"すすきの",99102,1,"064-0804","札幌市中央区南４条西４",141.353257,43.05578,NA,NA,0,101,"札幌市営地下鉄南北線","札幌市営地下鉄南北線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,103,"すすきの","札幌市","南北線",16,3,32534,33184,33800,33752,33942,34528,34940,"O"
9910423,"すすきの",99104,1,"064-0804","札幌市中央区南４条西４",141.353257,43.05578,NA,NA,0,101,"札幌市電山鼻線","札幌市電山鼻線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,103,"すすきの","札幌市","南北線",16,3,32534,33184,33800,33752,33942,34528,34940,"O"
1131142,"すずらんの里",11311,20,"391-0021","諏訪郡富士見町富士見",138.211775,35.930288,NA,NA,0,2,"JR中央本線(東京～塩尻)","JR中央本線(東京～塩尻)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,104,"すずらんの里","東日本旅客鉄道","中央線",11,2,0,0,0,0,0,0,0,"O"
1190210,"スペースワールド",11902,40,"805-0057","北九州市八幡東区大字尾倉４００-４",130.806197,33.871246,NA,NA,0,6,"JR鹿児島本線(下関・門司港～博多)","JR鹿児島本線(下関・門司港～博多)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,105,"スペースワールド","九州旅客鉄道","鹿児島線",11,2,0,0,0,0,0,0,0,"O"
9933206,"スポーツセンター",99332,12,"263-0016","千葉市稲毛区天台６-２１２-６",140.11611,35.643164,NA,NA,0,144,"千葉都市モノレール２号線","千葉都市モノレール２号線",NA,NA,0,99,"千葉都市モノレール","千葉都市モノレール株式会社","千葉モノレール","http://www.chiba-monorail.co.jp/",0,0,106,"スポーツセンター","千葉都市モノレール","2号線",22,5,4517,4798,4810,4708,4828,4788,5125,"O"
9942124,"スポーツ公園",99421,18,"915-0801","福井県越前市家久町99-15",136.168105,35.919093,2010-03-25,NA,0,168,"福井鉄道福武線","福井鉄道福武線",NA,NA,0,99,"福井鉄道","福井鉄道株式会社","福鉄","http://www.fukutetsu.jp/",0,0,107,"スポーツ公園","福井鉄道","福武線",12,4,57,63,63,63,73,40,35,"O"
2100224,"せんげん台",21002,11,"343-0042","越谷市千間台東町",139.774478,35.935832,NA,NA,0,11,"東武伊勢崎線","東武伊勢崎線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,108,"せんげん台","東武鉄道","伊勢崎線",12,4,60318,60821,61520,60103,60147,59754,59513,"O"
9931603,"センター北",99316,14,"224-0003","横浜市都筑区中川中央１-１-１",139.578457,35.55353,NA,NA,0,130,"ブルーライン","横浜市高速鉄道1号線・3号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0,109,"センター北","横浜市","3号線",12,3,45114,48070,53259,52880,53475,58359,58701,"O"
9934305,"センター北",99343,14,"224-0003","横浜市都筑区中川中央１-１-１",139.578386,35.553534,NA,NA,0,130,"グリーンライン","横浜市高速鉄道4号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0,109,"センター北","横浜市","3号線",12,3,45114,48070,53259,52880,53475,58359,58701,"O"
9931604,"センター南",99316,14,"224-0032","横浜市都筑区茅ケ崎中央１-１",139.574291,35.545476,NA,NA,0,130,"ブルーライン","横浜市高速鉄道1号線・3号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0,111,"センター南","横浜市","3号線",12,3,48892,50755,52374,53469,56031,56862,59199,"O"
9934304,"センター南",99343,14,"224-0032","横浜市都筑区茅ケ崎中央１-１",139.574325,35.545863,NA,NA,0,130,"グリーンライン","横浜市高速鉄道4号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0,112,"センター南","横浜市","4号線",12,3,0,0,0,0,0,0,0,"O"
9930636,"ソシオ流通センター",99306,11,"360-0022","埼玉県熊谷市戸出102番地1",139.424333,36.1365,2017-04-01,NA,0,120,"秩父鉄道秩父本線","秩父鉄道秩父本線",NA,NA,0,99,"秩父鉄道","秩父鉄道株式会社","秩鉄","http://www.chichibu-railway.co.jp/",0,0,113,"ソシオ流通センター","秩父鉄道","秩父本線",12,4,0,0,0,0,0,0,689,"O"
9965203,"だいどう豊里",99652,27,"533-0000","大阪市東淀川区",135.544408,34.743805,NA,NA,0,249,"大阪メトロ今里筋線","高速電気軌道第8号線","ee7b1a","柑子",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,114,"だいどう豊里","大阪市","8号線（今里筋線）",21,3,7763,8038,8498,8787,9297,9221,9815,"O"
9992106,"たのうら御立岬公園",99921,43,"869-5305","葦北郡芦北町田浦町",130.506705,32.363202,NA,NA,0,240,"肥薩おれんじ鉄道線","肥薩おれんじ鉄道線",NA,NA,0,99,"肥薩おれんじ鉄道","肥薩おれんじ鉄道株式会社","肥薩おれんじ鉄道","http://www.hs-orange.com/",0,0,115,"たのうら御立岬公園","肥薩おれんじ鉄道","肥薩おれんじ鉄道線",12,5,175,183,182,158,158,123,125,"O"
9991120,"たびら平戸口",99911,42,"859-4825","平戸市田平町山内免",129.582595,33.362532,NA,NA,0,234,"西九州線(伊万里～佐世保)","松浦鉄道西九州線(伊万里～佐世保)",NA,NA,0,99,"松浦鉄道","松浦鉄道株式会社","松浦鉄道","http://www.matutetu.com/",0,0,116,"たびら平戸口","松浦鉄道","西九州線",12,5,278,281,217,214,217,235,237,"O"
